frame,input.bJump,input.bJumped,input.Pitch,input.Roll,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
0,False,False,0.000000,0.000000,0.120000,0.000000,18.629999,0.000000,0.000000,8.429999,0.000003,0.003202,0.000003,0.999995,0.000000,-0.000300,0.000000
1,True,True,0.000000,0.000000,0.140000,0.000000,21.160000,-0.520000,0.000000,304.109985,0.000003,0.003202,0.000003,0.999995,0.000000,-0.000200,0.000000
2,True,True,0.000000,0.000000,0.140000,0.000000,23.730000,0.110000,0.000000,308.130005,0.000003,0.003202,0.000003,0.999995,0.000000,-0.000200,0.000000
3,True,True,0.000000,0.000000,0.140000,0.000000,26.330000,-0.050000,0.000000,312.149994,0.000003,0.003202,0.000003,0.999995,0.000000,-0.000100,0.000000
4,True,True,0.000000,0.000000,0.140000,0.000000,28.959999,-0.010000,0.000000,316.169983,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
5,True,True,0.000000,0.000000,0.140000,0.000000,31.629999,-0.010000,0.000000,320.190002,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
6,True,True,0.000000,0.000000,0.140000,0.000000,34.329998,0.060000,0.000000,324.209991,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
7,True,True,0.000000,0.000000,0.140000,0.000000,37.090000,0.130000,0.000000,330.940002,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
8,True,True,0.000000,0.000000,0.140000,0.000000,39.899998,0.200000,0.000000,337.669983,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
9,True,True,0.000000,0.000000,0.140000,0.000000,42.770000,0.270000,0.000000,344.399994,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
10,True,True,0.000000,0.000000,0.140000,0.000000,45.700001,0.340000,0.000000,351.130005,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
11,True,True,0.000000,0.000000,0.140000,0.000000,48.680000,0.410000,0.000000,357.859985,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
12,True,True,0.000000,0.000000,0.140000,0.000000,51.719997,0.480000,0.000000,364.589996,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
13,True,True,0.000000,0.000000,0.140000,0.000000,54.809998,0.550000,0.000000,371.319977,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
14,True,True,0.000000,0.000000,0.150000,0.000000,57.959999,0.620000,0.000000,378.049988,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
15,True,True,0.000000,0.000000,0.160000,0.000000,61.169998,0.690000,0.000000,384.779999,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
16,True,True,0.000000,0.000000,0.170000,0.000000,64.430000,0.760000,0.000000,391.509979,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
17,True,True,0.000000,0.000000,0.180000,0.000000,67.750000,0.830000,0.000000,398.239990,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
18,True,True,0.000000,0.000000,0.190000,0.000000,71.119995,0.900000,0.000000,404.970001,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
19,True,True,0.000000,0.000000,0.200000,0.000000,74.549995,0.970000,0.000000,411.699982,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
20,True,True,0.000000,0.000000,0.210000,0.000000,78.040001,1.040000,0.000000,418.429993,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
21,False,False,0.000000,0.000000,0.220000,0.000000,81.479996,1.040000,0.000000,413.009979,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
22,False,False,0.000000,0.000000,0.230000,0.000000,84.879997,1.040000,0.000000,407.589996,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
23,False,False,0.000000,0.000000,0.240000,0.000000,88.229996,1.040000,0.000000,402.169983,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
24,False,False,0.000000,0.000000,0.250000,0.000000,91.540001,1.040000,0.000000,396.750000,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
25,False,False,0.000000,0.000000,0.260000,0.000000,94.799995,1.040000,0.000000,391.329987,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
26,False,False,0.000000,0.000000,0.270000,0.000000,98.019997,1.040000,0.000000,385.910004,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
27,False,False,0.000000,0.000000,0.280000,0.000000,101.189995,1.040000,0.000000,380.489990,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
28,False,False,0.000000,0.000000,0.290000,0.000000,104.320000,1.040000,0.000000,375.069977,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
29,False,False,0.000000,0.000000,0.300000,0.000000,107.399994,1.040000,0.000000,369.649994,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
30,False,False,0.000000,0.000000,0.310000,0.000000,110.439995,1.040000,0.000000,364.229980,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
31,False,False,0.000000,0.000000,0.320000,0.000000,113.430000,1.040000,0.000000,358.809998,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
32,False,False,0.000000,0.000000,0.330000,0.000000,116.369995,1.040000,0.000000,353.389984,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
33,False,False,0.000000,0.000000,0.340000,0.000000,119.269997,1.040000,0.000000,347.970001,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
34,False,False,0.000000,0.000000,0.350000,0.000000,122.119995,1.040000,0.000000,342.549988,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
35,False,False,0.000000,0.000000,0.360000,0.000000,124.930000,1.040000,0.000000,337.130005,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
36,False,False,0.000000,0.000000,0.370000,0.000000,127.689995,1.040000,0.000000,331.709991,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
37,False,False,0.000000,0.000000,0.380000,0.000000,130.410004,1.040000,0.000000,326.289978,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
38,False,False,0.000000,0.000000,0.390000,0.000000,133.080002,1.040000,0.000000,320.869995,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
39,False,False,0.000000,0.000000,0.400000,0.000000,135.709991,1.040000,0.000000,315.449982,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
40,False,False,0.000000,0.000000,0.410000,0.000000,138.289993,1.040000,0.000000,310.029999,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
41,False,False,0.000000,0.000000,0.420000,0.000000,140.830002,1.040000,0.000000,304.609985,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
42,False,False,0.000000,0.000000,0.430000,0.000000,143.319992,1.040000,0.000000,299.190002,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
43,False,False,0.000000,0.000000,0.440000,0.000000,145.770004,1.040000,0.000000,293.769989,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
44,False,False,0.000000,0.000000,0.450000,0.000000,148.169998,1.040000,0.000000,288.350006,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
45,False,False,0.000000,0.000000,0.460000,0.000000,150.529999,1.040000,0.000000,282.929993,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
46,False,False,0.000000,0.000000,0.470000,0.000000,152.839996,1.040000,0.000000,277.509979,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
47,False,False,0.000000,0.000000,0.480000,0.000000,155.110001,1.040000,0.000000,272.089996,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
48,False,False,0.000000,0.000000,0.490000,0.000000,157.330002,1.040000,0.000000,266.669983,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
49,False,False,0.000000,0.000000,0.500000,0.000000,159.509995,1.040000,0.000000,261.250000,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
50,False,False,0.000000,0.000000,0.510000,0.000000,161.639999,1.040000,0.000000,255.830002,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
51,False,False,0.000000,0.000000,0.520000,0.000000,163.729996,1.040000,0.000000,250.409988,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
52,False,False,0.000000,0.000000,0.530000,0.000000,165.769989,1.040000,0.000000,244.989990,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
53,False,False,0.000000,0.000000,0.540000,0.000000,167.769989,1.040000,0.000000,239.569992,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
54,False,False,0.000000,0.000000,0.550000,0.000000,169.720001,1.040000,0.000000,234.149994,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
55,False,False,0.000000,0.000000,0.560000,0.000000,171.629990,1.040000,0.000000,228.729996,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
56,False,False,0.000000,0.000000,0.570000,0.000000,173.489990,1.040000,0.000000,223.309998,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
57,False,False,0.000000,0.000000,0.580000,0.000000,175.309998,1.040000,0.000000,217.889999,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
58,False,False,0.000000,0.000000,0.590000,0.000000,177.080002,1.040000,0.000000,212.470001,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
59,False,False,0.000000,0.000000,0.600000,0.000000,178.809998,1.040000,0.000000,207.049988,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
60,False,False,0.000000,0.000000,0.610000,0.000000,180.489990,1.040000,0.000000,201.629990,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
61,False,False,0.000000,0.000000,0.620000,0.000000,182.129990,1.040000,0.000000,196.209991,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
62,False,False,0.000000,0.000000,0.630000,0.000000,183.720001,1.040000,0.000000,190.789993,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
63,False,False,0.000000,0.000000,0.640000,0.000000,185.259995,1.040000,0.000000,185.369995,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
64,False,False,0.000000,0.000000,0.650000,0.000000,186.759995,1.040000,0.000000,179.949997,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
65,False,False,0.000000,0.000000,0.660000,0.000000,188.209991,1.040000,0.000000,174.529999,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
66,False,False,0.000000,0.000000,0.670000,0.000000,189.619995,1.040000,0.000000,169.110001,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
67,False,False,0.000000,0.000000,0.680000,0.000000,190.979996,1.040000,0.000000,163.690002,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
68,False,False,0.000000,0.000000,0.690000,0.000000,192.300003,1.040000,0.000000,158.269989,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
69,False,False,0.000000,0.000000,0.700000,0.000000,193.569992,1.040000,0.000000,152.849991,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
70,False,False,0.000000,0.000000,0.710000,0.000000,194.800003,1.040000,0.000000,147.429993,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
71,True,True,-1.000000,-1.000000,3.660000,-2.950000,195.979996,354.589996,-353.559998,142.009995,0.007723,0.008688,-0.000024,0.999932,1.852800,1.316600,-0.011800
72,True,True,-1.000000,-1.000000,6.610000,-5.900000,197.119995,354.589996,-353.559998,136.589996,0.022850,0.019527,-0.000073,0.999548,3.631600,2.601700,-0.022800
73,True,True,-1.000000,-1.000000,9.559999,-8.849999,198.209991,354.589996,-353.559998,131.169998,0.045076,0.035576,-0.000138,0.998350,4.458700,3.220000,-0.026800
74,True,True,-1.000000,-1.000000,12.509999,-11.800000,199.259995,354.589996,-353.559998,125.750000,0.070567,0.054102,-0.000208,0.996039,4.448400,3.234200,-0.024800
75,True,True,-1.000000,-1.000000,15.460000,-14.750000,200.259995,354.589996,-353.559998,120.329994,0.095944,0.072633,-0.000272,0.992733,4.441200,3.244100,-0.022600
76,True,True,-1.000000,-1.000000,18.410000,-17.699999,201.220001,354.589996,-353.559998,114.909996,0.121197,0.091132,-0.000332,0.988436,4.436200,3.251000,-0.020500
77,True,True,-1.000000,-1.000000,21.359999,-20.650000,202.129990,354.589996,-353.559998,109.489998,0.146310,0.109566,-0.000386,0.983152,4.432800,3.255700,-0.018700
78,True,True,-1.000000,-1.000000,24.309999,-23.600000,203.000000,354.589996,-353.559998,104.070000,0.171261,0.127914,-0.000434,0.976887,4.430400,3.258900,-0.017100
79,True,True,-1.000000,-1.000000,27.260000,-26.549999,203.819992,354.589996,-353.559998,98.650002,0.196034,0.146148,-0.000477,0.969645,4.428800,3.261100,-0.015800
80,True,True,-1.000000,-1.000000,30.209999,-29.500000,204.599991,354.589996,-353.559998,93.229996,0.220602,0.164242,-0.000515,0.961436,4.427700,3.262600,-0.014800
81,True,True,-1.000000,-1.000000,33.160000,-32.450001,205.330002,354.589996,-353.559998,87.809998,0.244944,0.182180,-0.000553,0.952267,4.426900,3.263600,-0.014000
82,True,True,-1.000000,-1.000000,36.110001,-35.399998,206.019989,354.589996,-353.559998,82.389999,0.269037,0.199940,-0.000585,0.942148,4.426400,3.264300,-0.013400
83,True,True,-1.000000,-1.000000,39.059998,-38.349998,206.659988,354.589996,-353.559998,76.970001,0.292860,0.217506,-0.000618,0.931087,4.426100,3.264800,-0.012900
84,True,True,-1.000000,-1.000000,42.009998,-41.299999,207.259995,354.589996,-353.559998,71.549995,0.316393,0.234855,-0.000650,0.919096,4.425800,3.265100,-0.012600
85,True,True,-1.000000,-1.000000,44.959999,-44.250000,207.809998,354.589996,-353.559998,66.129997,0.339606,0.251973,-0.000677,0.906188,4.425700,3.265400,-0.012300
86,True,True,-1.000000,-1.000000,47.910000,-47.200001,208.319992,354.589996,-353.559998,60.709999,0.362480,0.268843,-0.000704,0.892374,4.425500,3.265500,-0.012100
87,True,True,-1.000000,-1.000000,50.860001,-50.149998,208.779999,354.589996,-353.559998,55.289997,0.384993,0.285442,-0.000731,0.877669,4.425500,3.265600,-0.012000
88,True,True,-1.000000,-1.000000,53.809998,-53.099998,209.199997,354.589996,-353.559998,49.869999,0.407117,0.301756,-0.000758,0.862089,4.425400,3.265700,-0.011900
89,True,True,-1.000000,-1.000000,56.759998,-56.049999,209.429993,354.589996,-353.559998,26.990000,0.428837,0.317768,-0.000785,0.845649,4.425400,3.265700,-0.011800
90,True,True,-1.000000,-1.000000,59.709999,-59.000000,209.529999,354.589996,-353.559998,12.120000,0.450125,0.333467,-0.000807,0.828364,4.425400,3.265700,-0.011700
91,True,True,-1.000000,-1.000000,62.660000,-61.949997,209.549988,354.589996,-353.559998,2.460000,0.470965,0.348832,-0.000828,0.810252,4.425400,3.265700,-0.011700
92,True,True,-1.000000,-1.000000,65.610001,-64.900002,209.519989,354.589996,-353.559998,-3.810000,0.491336,0.363845,-0.000850,0.791331,4.425400,3.265700,-0.011700
93,True,True,-1.000000,-1.000000,68.559998,-67.849998,209.449997,354.589996,-353.559998,-7.890000,0.511216,0.378498,-0.000871,0.771620,4.425400,3.265700,-0.011700
94,True,True,-1.000000,-1.000000,71.510002,-70.799995,209.360001,354.589996,-353.559998,-10.540000,0.530583,0.392772,-0.000893,0.751140,4.425400,3.265700,-0.011700
95,True,True,-1.000000,-1.000000,74.459999,-73.750000,209.259995,354.589996,-353.559998,-12.259999,0.549422,0.406653,-0.000914,0.729910,4.425400,3.265700,-0.011700
96,True,True,-1.000000,-1.000000,77.409996,-76.699997,209.149994,354.589996,-353.559998,-13.380000,0.567715,0.420129,-0.000931,0.707947,4.425400,3.265700,-0.011700
97,True,True,-1.000000,-1.000000,80.360001,-79.650002,209.029999,354.589996,-353.559998,-14.110000,0.585437,0.433185,-0.000947,0.685283,4.425400,3.265700,-0.011700
98,True,True,-1.000000,-1.000000,83.309998,-82.599998,208.909988,354.589996,-353.559998,-14.580000,0.602577,0.445809,-0.000963,0.661933,4.425400,3.265700,-0.011600
99,True,True,-1.000000,-1.000000,86.259995,-85.549995,208.789993,354.589996,-353.559998,-14.889999,0.619117,0.457990,-0.000979,0.637917,4.425400,3.265700,-0.011600
100,True,True,-1.000000,-1.000000,89.209999,-88.500000,208.659988,354.589996,-353.559998,-15.089999,0.635035,0.469713,-0.000995,0.613269,4.425400,3.265700,-0.011600
101,True,True,-1.000000,-1.000000,92.159996,-91.449997,208.529999,354.589996,-353.559998,-15.219999,0.650323,0.480967,-0.001006,0.588005,4.425400,3.265700,-0.011600
102,True,True,-1.000000,-1.000000,95.110001,-94.400002,208.399994,354.589996,-353.559998,-15.299999,0.664957,0.491740,-0.001017,0.562159,4.425400,3.265700,-0.011600
103,True,True,-1.000000,-1.000000,98.059998,-97.349998,208.269989,354.589996,-353.559998,-15.360000,0.678932,0.502023,-0.001028,0.535746,4.425400,3.265800,-0.011600
104,True,True,-1.000000,-1.000000,101.009995,-100.299995,208.139999,354.589996,-353.559998,-15.400000,0.692228,0.511804,-0.001038,0.508799,4.425300,3.265800,-0.011600
105,True,True,-1.000000,-1.000000,103.959999,-103.250000,208.009995,354.589996,-353.559998,-15.420000,0.704834,0.521072,-0.001049,0.481344,4.425300,3.265800,-0.011600
106,True,True,-1.000000,-1.000000,106.909996,-106.199997,207.879990,354.589996,-353.559998,-15.429999,0.716733,0.529822,-0.001060,0.453410,4.425300,3.265800,-0.011600
107,True,True,-1.000000,-1.000000,109.860001,-109.149994,207.750000,354.589996,-353.559998,-15.440000,0.727917,0.538044,-0.001065,0.425023,4.425300,3.265800,-0.011600
108,True,True,-1.000000,-1.000000,112.809998,-112.099998,207.619995,354.589996,-353.559998,-15.450000,0.738374,0.545726,-0.001071,0.396214,4.425300,3.265800,-0.011600
109,True,True,-1.000000,-1.000000,115.759995,-115.049995,207.489990,354.589996,-353.559998,-15.450000,0.748095,0.552863,-0.001076,0.367007,4.425300,3.265800,-0.011600
110,True,True,-1.000000,-1.000000,118.709999,-118.000000,207.360001,354.589996,-353.559998,-15.450000,0.757069,0.559451,-0.001082,0.337432,4.425300,3.265800,-0.011600
111,True,True,-1.000000,-1.000000,121.659996,-120.949997,207.229996,354.589996,-353.559998,-15.450000,0.765287,0.565477,-0.001087,0.307523,4.425300,3.265800,-0.011600
112,True,True,-1.000000,-1.000000,124.610001,-123.899994,207.099991,354.589996,-353.559998,-15.450000,0.772739,0.570942,-0.001087,0.277307,4.425300,3.265800,-0.011600
113,True,True,-1.000000,-1.000000,127.559998,-126.849998,206.970001,354.589996,-353.559998,-15.450000,0.779420,0.575835,-0.001087,0.246816,4.425300,3.265800,-0.011600
114,True,True,-1.000000,-1.000000,130.509995,-129.800003,206.839996,354.589996,-353.559998,-15.450000,0.785321,0.580156,-0.001087,0.216076,4.425300,3.265800,-0.011600
115,True,True,-1.000000,-1.000000,133.459991,-132.750000,206.709991,354.589996,-353.559998,-15.450000,0.790441,0.583894,-0.001087,0.185120,4.425300,3.265800,-0.011600
116,True,True,-1.000000,-1.000000,136.410004,-135.699997,206.580002,354.589996,-353.559998,-15.450000,0.794770,0.587050,-0.001087,0.153982,4.425300,3.265800,-0.011600
117,True,True,-1.000000,-1.000000,139.360001,-138.649994,206.449997,354.589996,-353.559998,-15.450000,0.798309,0.589618,-0.001082,0.122686,4.425300,3.265800,-0.011600
118,True,True,-1.000000,-1.000000,142.309998,-141.599991,206.319992,354.589996,-353.559998,-15.450000,0.801050,0.591598,-0.001076,0.091267,4.425300,3.265800,-0.011600
119,True,True,-1.000000,-1.000000,145.259995,-144.550003,206.190002,354.589996,-353.559998,-15.450000,0.802988,0.592990,-0.001071,0.059761,4.425300,3.265800,-0.011600
120,True,True,-1.000000,-1.000000,148.209991,-147.500000,206.059998,354.589996,-353.559998,-15.450000,0.804126,0.593789,-0.001065,0.028196,4.425300,3.265800,-0.011600
121,True,True,-1.000000,-1.000000,151.160004,-150.449997,205.929993,354.589996,-353.559998,-15.450000,0.804462,0.593994,-0.001060,-0.003401,4.425300,3.265800,-0.011600
122,True,True,-1.000000,-1.000000,154.110001,-153.399994,205.799988,354.589996,-353.559998,-15.450000,0.803995,0.593605,-0.001049,-0.034993,4.425300,3.265800,-0.011600
123,True,True,-1.000000,-1.000000,157.059998,-156.349991,205.669998,354.589996,-353.559998,-15.450000,0.802725,0.592623,-0.001038,-0.066553,4.425300,3.265800,-0.011600
124,True,True,-1.000000,-1.000000,160.009995,-159.300003,205.539993,354.589996,-353.559998,-15.450000,0.800651,0.591053,-0.001028,-0.098043,4.425300,3.265800,-0.011600
125,True,True,-1.000000,-1.000000,162.959991,-162.250000,205.409988,354.589996,-353.559998,-15.450000,0.797781,0.588890,-0.001017,-0.129435,4.425300,3.265800,-0.011600
