frame,input.Pitch,input.Yaw,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
267,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.307912,0.307993,0.370147,0.820562,4.439810,0.000000,3.246110
268,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.296556,0.296637,0.387232,0.821044,4.439810,0.000000,3.246110
269,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.285038,0.285119,0.404107,0.821071,4.439810,0.000000,3.246110
270,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.273363,0.273444,0.420755,0.820649,4.439810,0.000000,3.246110
271,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.261538,0.261619,0.437172,0.819777,4.439810,0.000000,3.246110
272,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.249567,0.249653,0.453351,0.818451,4.439810,0.000000,3.246110
273,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.237461,0.237547,0.469282,0.816675,4.439810,0.000000,3.246110
274,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.225225,0.225312,0.484954,0.814449,4.439810,0.000000,3.246110
275,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.212866,0.212952,0.500356,0.811778,4.439810,0.000000,3.246110
276,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.200388,0.200474,0.515483,0.808661,4.439810,0.000000,3.246110
277,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.187802,0.187888,0.530329,0.805096,4.439810,0.000000,3.246110
278,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.175108,0.175199,0.544885,0.801089,4.439810,0.000000,3.246110
279,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.162322,0.162414,0.559138,0.796642,4.439810,0.000000,3.246110
280,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.149445,0.149536,0.573083,0.791758,4.439810,0.000000,3.246110
281,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.136486,0.136578,0.586716,0.786436,4.439810,0.000000,3.246110
282,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.123452,0.123544,0.600025,0.780683,4.439810,0.000000,3.246110
283,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.110348,0.110445,0.613005,0.774500,4.439810,0.000000,3.246110
284,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.097185,0.097282,0.625645,0.767893,4.439810,0.000000,3.246110
285,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.083968,0.084065,0.637940,0.760865,4.439810,0.000000,3.246110
286,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.070707,0.070804,0.649884,0.753418,4.439810,0.000000,3.246110
287,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.057404,0.057506,0.661472,0.745555,4.439810,0.000000,3.246110
288,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.044068,0.044175,0.672699,0.737281,4.439810,0.000000,3.246110
289,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.030710,0.030818,0.683553,0.728603,4.439910,0.000000,3.246110
290,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.017336,0.017444,0.694035,0.719521,4.439910,0.000000,3.246010
291,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.003952,0.004060,0.704134,0.710044,4.439910,0.000000,3.246010
292,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.009433,-0.009325,0.713843,0.700180,4.439910,0.000000,3.246010
293,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.022812,-0.022704,0.723161,0.689930,4.439910,0.000000,3.246010
294,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.036180,-0.036072,0.732078,0.679302,4.439910,0.000000,3.246010
295,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.049527,-0.049419,0.740597,0.668296,4.439910,0.000000,3.246010
296,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.062847,-0.062739,0.748709,0.656924,4.439910,0.000000,3.246010
297,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.076134,-0.076026,0.756408,0.645190,4.439910,0.000000,3.246010
298,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.089379,-0.089271,0.763692,0.633101,4.439910,0.000000,3.246010
299,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.102574,-0.102466,0.770554,0.620666,4.439910,0.000000,3.246010
300,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.115716,-0.115608,0.776990,0.607891,4.439910,0.000000,3.246010
301,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.128793,-0.128685,0.782999,0.594781,4.439910,0.000000,3.246010
302,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.141800,-0.141692,0.788579,0.581343,4.439910,0.000000,3.246010
303,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.154726,-0.154618,0.793725,0.567586,4.439910,0.000000,3.246010
304,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.167566,-0.167458,0.798436,0.553516,4.439910,0.000000,3.246010
305,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.180314,-0.180206,0.802709,0.539139,4.439910,0.000000,3.246010
306,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.192965,-0.192857,0.806537,0.524471,4.439910,0.000000,3.246010
307,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.205507,-0.205400,0.809924,0.509511,4.439910,0.000000,3.246010
308,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.217937,-0.217829,0.812866,0.494270,4.439910,0.000000,3.246010
309,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.230248,-0.230140,0.815359,0.478760,4.439910,0.000000,3.246010
310,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.242435,-0.242327,0.817402,0.462986,4.439910,0.000000,3.246010
311,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.254487,-0.254379,0.818997,0.446958,4.439910,0.000000,3.246010
312,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.266399,-0.266291,0.820143,0.430682,4.439910,0.000000,3.246010
313,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.278165,-0.278057,0.820837,0.414168,4.439910,0.000000,3.246010
314,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.289780,-0.289672,0.821078,0.397428,4.439910,0.000000,3.246010
315,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.301233,-0.301125,0.820870,0.380467,4.439910,0.000000,3.246010
316,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.312519,-0.312411,0.820210,0.363300,4.439910,0.000000,3.246010
317,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.323632,-0.323524,0.819099,0.345935,4.439910,0.000000,3.246010
318,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.334568,-0.334460,0.817540,0.328374,4.439910,0.000000,3.246010
319,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.345320,-0.345212,0.815529,0.310636,4.439910,0.000000,3.246010
320,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.355883,-0.355775,0.813070,0.292725,4.439910,0.000000,3.246010
321,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.366251,-0.366143,0.810163,0.274653,4.439910,0.000000,3.246010
322,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.376415,-0.376313,0.806811,0.256429,4.439910,0.000000,3.246010
323,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.386374,-0.386272,0.803016,0.238065,4.439910,0.000000,3.246010
324,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.396122,-0.396020,0.798776,0.219572,4.439910,0.000000,3.246010
325,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.405650,-0.405553,0.794097,0.200960,4.439910,0.000000,3.246010
326,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.414956,-0.414859,0.788983,0.182234,4.439910,0.000000,3.246010
327,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.424035,-0.423938,0.783433,0.163412,4.439910,0.000000,3.246010
328,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.432877,-0.432786,0.777454,0.144498,4.439910,0.000000,3.246010
329,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.441482,-0.441396,0.771046,0.125502,4.439910,0.000000,3.246010
330,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.449844,-0.449763,0.764215,0.106437,4.439910,0.000000,3.246010
331,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.457958,-0.457882,0.756963,0.087318,4.439910,0.000000,3.246010
332,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.465824,-0.465748,0.749295,0.068150,4.439910,0.000000,3.246010
333,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.473430,-0.473360,0.741214,0.048944,4.439910,0.000000,3.246010
334,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.480778,-0.480708,0.732727,0.029712,4.439910,0.000000,3.246010
335,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.487861,-0.487791,0.723838,0.010463,4.439910,0.000000,3.246010
336,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.494675,-0.494605,0.714552,-0.008791,4.439910,0.000000,3.246010
337,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.501219,-0.501149,0.704871,-0.028045,4.439910,0.000000,3.246010
338,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.507488,-0.507418,0.694801,-0.047283,4.439910,0.000000,3.246010
339,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.513476,-0.513406,0.684350,-0.066494,4.439910,0.000000,3.246010
340,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.519184,-0.519114,0.673521,-0.085667,4.439910,0.000000,3.246010
341,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.524606,-0.524535,0.662322,-0.104792,4.439910,0.000000,3.246010
342,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.529736,-0.529671,0.650758,-0.123862,4.439910,0.000000,3.246010
343,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.534575,-0.534516,0.638837,-0.142863,4.439910,0.000000,3.246010
344,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.539123,-0.539064,0.626565,-0.161782,4.439910,0.000000,3.246010
345,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.543374,-0.543315,0.613948,-0.180616,4.439910,0.000000,3.246010
346,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.547323,-0.547269,0.600993,-0.199352,4.439910,0.000000,3.246010
347,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.550975,-0.550921,0.587706,-0.217975,4.439910,0.000000,3.246010
348,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.554320,-0.554272,0.574099,-0.236479,4.439910,0.000000,3.246010
349,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.557363,-0.557314,0.560176,-0.254854,4.439910,0.000000,3.246010
350,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.560102,-0.560049,0.545942,-0.273088,4.439910,0.000000,3.246010
351,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.562533,-0.562477,0.531408,-0.291172,4.439910,0.000000,3.246010
352,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.564653,-0.564597,0.516583,-0.309093,4.439910,0.000000,3.246010
353,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.566464,-0.566404,0.501472,-0.326848,4.439910,0.000000,3.246010
354,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.567958,-0.567904,0.486086,-0.344424,4.439910,0.000000,3.246010
355,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.569141,-0.569091,0.470436,-0.361806,4.439910,0.000000,3.246010
356,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.570008,-0.569965,0.454527,-0.378994,4.439910,0.000000,3.246010
357,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.570560,-0.570526,0.438369,-0.395971,4.439910,0.000000,3.246010
358,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.570803,-0.570769,0.421969,-0.412733,4.439910,0.000000,3.246010
359,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.570735,-0.570699,0.405337,-0.429263,4.439910,0.000000,3.246010
360,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.570351,-0.570316,0.388478,-0.445561,4.439910,0.000000,3.246010
361,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.569653,-0.569620,0.371409,-0.461610,4.439910,0.000000,3.246010
362,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.568642,-0.568611,0.354135,-0.477406,4.439910,0.000000,3.246010
363,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.567314,-0.567289,0.336666,-0.492943,4.439910,0.000000,3.246010
364,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.565678,-0.565655,0.319014,-0.508205,4.439910,0.000000,3.246010
365,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.563736,-0.563707,0.301185,-0.523187,4.439910,0.000000,3.246010
366,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.561479,-0.561452,0.283187,-0.537882,4.439910,0.000000,3.246010
367,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.558912,-0.558890,0.265039,-0.552281,4.439910,0.000000,3.246010
368,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.556036,0.556019,-0.246740,0.566380,4.439910,0.000000,3.246010
369,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.552858,0.552842,-0.228306,0.580164,4.439910,0.000000,3.246010
370,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.549373,0.549362,-0.209748,0.593630,4.439910,0.000000,3.246010
371,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.545586,0.545581,-0.191076,0.606768,4.439910,0.000000,3.246010
372,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.541502,0.541497,-0.172297,0.619573,4.439910,0.000000,3.246010
373,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.537116,0.537116,-0.153426,0.632039,4.439910,0.000000,3.246010
374,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.532439,0.532439,-0.134468,0.644155,4.439910,0.000000,3.246010
375,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.527465,0.527470,-0.115436,0.655920,4.439910,0.000000,3.246010
376,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.522205,0.522210,-0.096338,0.667321,4.439910,0.000000,3.246010
377,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.516653,0.516664,-0.077192,0.678357,4.439910,0.000000,3.246010
378,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.510822,0.510832,-0.058002,0.689019,4.439910,0.000000,3.246010
379,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.504709,0.504720,-0.038781,0.699301,4.439910,0.000000,3.246010
380,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.498317,0.498333,-0.019537,0.709199,4.439910,0.000000,3.246010
381,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.491649,0.491670,-0.000283,0.718709,4.439910,0.000000,3.246010
382,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.484711,0.484738,0.018971,0.727822,4.439910,0.000000,3.246010
383,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.477509,0.477536,0.038214,0.736536,4.439910,0.000000,3.246010
384,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.470042,0.470075,0.057436,0.744843,4.439910,0.000000,3.246010
385,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.462317,0.462355,0.076625,0.752741,4.439910,0.000000,3.246010
386,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.454338,0.454376,0.095777,0.760228,4.439910,0.000000,3.246010
387,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.446111,0.446149,0.114875,0.767294,4.439910,0.000000,3.246010
388,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.437636,0.437679,0.133907,0.773939,4.439910,0.000000,3.246010
389,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.428923,0.428966,0.152865,0.780157,4.439910,0.000000,3.246010
390,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.419973,0.420016,0.171741,0.785948,4.439910,0.000000,3.246010
391,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.410791,0.410834,0.190521,0.791308,4.439910,0.000000,3.246010
392,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.401382,0.401431,0.209197,0.796230,4.439910,0.000000,3.246010
393,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.391753,0.391807,0.227761,0.800713,4.439910,0.000000,3.246010
394,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.381907,0.381966,0.246195,0.804759,4.439910,0.000000,3.246010
395,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.371857,0.371916,0.264494,0.808359,4.439910,0.000000,3.246010
396,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.361601,0.361660,0.282648,0.811515,4.439910,0.000000,3.246010
397,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.351146,0.351205,0.300650,0.814224,4.439910,0.000000,3.246010
398,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.340497,0.340556,0.318486,0.816487,4.439910,0.000000,3.246010
399,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.329658,0.329718,0.336143,0.818303,4.439910,0.000000,3.246010
400,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.318642,0.318701,0.353617,0.819666,4.439910,0.000000,3.246010
401,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.307448,0.307507,0.370896,0.820580,4.439910,0.000000,3.246010
