frame,input.bActivateBoost,input.bHoldingBoost,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
152,True,True,0.000000,819.760010,500.000000,0.000000,1312.140015,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
153,True,True,0.000000,830.769958,500.000000,0.000000,1320.949951,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
154,True,True,0.000000,841.849976,500.000000,0.000000,1329.760010,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
155,True,True,0.000000,853.000000,500.000000,0.000000,1338.569946,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
156,True,True,0.000000,864.229980,500.000000,0.000000,1347.380005,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
157,True,True,0.000000,875.529968,500.000000,0.000000,1356.189941,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
158,True,True,0.000000,886.909973,500.000000,0.000000,1365.000000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
159,True,True,0.000000,898.359985,500.000000,0.000000,1373.809937,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
160,True,True,0.000000,909.880005,500.000000,0.000000,1382.619995,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
161,True,True,0.000000,921.479980,500.000000,0.000000,1391.429932,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
162,True,True,0.000000,933.149963,500.000000,0.000000,1400.239990,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
163,True,True,0.000000,944.889954,500.000000,0.000000,1409.049927,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
164,True,True,0.000000,956.709961,500.000000,0.000000,1417.859985,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
165,True,True,0.000000,968.599976,500.000000,0.000000,1426.669922,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
166,True,True,0.000000,980.559998,500.000000,0.000000,1435.479980,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
167,True,True,0.000000,992.599976,500.000000,0.000000,1444.289917,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
168,True,True,0.000000,1004.709961,500.000000,0.000000,1453.099976,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
169,True,True,0.000000,1016.889954,500.000000,0.000000,1461.909912,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
170,True,True,0.000000,1029.150024,500.000000,0.000000,1470.719971,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
171,True,True,0.000000,1041.479980,500.000000,0.000000,1479.529907,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
172,True,True,0.000000,1053.880005,500.000000,0.000000,1488.339966,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
173,True,True,0.000000,1066.359985,500.000000,0.000000,1497.150024,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
174,True,True,0.000000,1078.910034,500.000000,0.000000,1505.959961,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
175,True,True,0.000000,1091.530029,500.000000,0.000000,1514.770020,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
176,True,True,0.000000,1104.229980,500.000000,0.000000,1523.579956,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
177,True,True,0.000000,1117.000000,500.000000,0.000000,1532.390015,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
178,True,True,0.000000,1129.839966,500.000000,0.000000,1541.199951,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
179,True,True,0.000000,1142.760010,500.000000,0.000000,1550.010010,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
180,True,True,0.000000,1155.750000,500.000000,0.000000,1558.819946,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
181,True,True,0.000000,1168.809937,500.000000,0.000000,1567.630005,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
182,True,True,0.000000,1181.949951,500.000000,0.000000,1576.439941,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
183,True,True,0.000000,1195.160034,500.000000,0.000000,1585.250000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
184,True,True,0.000000,1208.439941,500.000000,0.000000,1594.059937,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
185,True,True,0.000000,1221.799927,500.000000,0.000000,1602.869995,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
186,True,True,0.000000,1235.229980,500.000000,0.000000,1611.679932,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
187,True,True,0.000000,1248.729980,500.000000,0.000000,1620.489990,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
188,True,True,0.000000,1262.309937,500.000000,0.000000,1629.299927,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
189,True,True,0.000000,1275.959961,500.000000,0.000000,1638.109985,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
190,True,True,0.000000,1289.679932,500.000000,0.000000,1646.919922,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
191,True,True,0.000000,1303.479980,500.000000,0.000000,1655.729980,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
192,True,True,0.000000,1317.349976,500.000000,0.000000,1664.539917,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
193,True,True,0.000000,1331.289917,500.000000,0.000000,1673.349976,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
194,True,True,0.000000,1345.309937,500.000000,0.000000,1682.159912,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
195,True,True,0.000000,1359.400024,500.000000,0.000000,1690.969971,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
196,True,True,0.000000,1373.569946,500.000000,0.000000,1699.779907,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
197,True,True,0.000000,1387.809937,500.000000,0.000000,1708.589966,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
198,True,True,0.000000,1402.119995,500.000000,0.000000,1717.399902,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
199,True,True,0.000000,1416.510010,500.000000,0.000000,1726.209961,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
200,True,True,0.000000,1430.969971,500.000000,0.000000,1735.020020,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
201,True,True,0.000000,1445.500000,500.000000,0.000000,1743.829956,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
202,True,True,0.000000,1460.109985,500.000000,0.000000,1752.640015,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
203,True,True,0.000000,1474.789917,500.000000,0.000000,1761.449951,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
204,True,True,0.000000,1489.539917,500.000000,0.000000,1770.260010,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
205,True,True,0.000000,1504.369995,500.000000,0.000000,1779.069946,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
206,True,True,0.000000,1519.270020,500.000000,0.000000,1787.880005,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
207,True,True,0.000000,1534.239990,500.000000,0.000000,1796.689941,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
208,True,True,0.000000,1549.289917,500.000000,0.000000,1805.500000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
209,True,True,0.000000,1564.409912,500.000000,0.000000,1814.309937,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
210,True,True,0.000000,1579.599976,500.000000,0.000000,1823.119995,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
211,True,True,0.000000,1594.869995,500.000000,0.000000,1831.929932,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
212,True,True,0.000000,1610.209961,500.000000,0.000000,1840.739990,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
213,True,True,0.000000,1625.619995,500.000000,0.000000,1849.549927,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
214,True,True,0.000000,1641.109985,500.000000,0.000000,1858.359985,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
215,True,True,0.000000,1656.669922,500.000000,0.000000,1867.169922,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
216,True,True,0.000000,1672.299927,500.000000,0.000000,1875.979980,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
217,True,True,0.000000,1688.010010,500.000000,0.000000,1884.789917,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
218,True,True,0.000000,1703.789917,500.000000,0.000000,1893.599976,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
219,True,True,0.000000,1719.640015,500.000000,0.000000,1902.409912,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
220,True,True,0.000000,1735.569946,500.000000,0.000000,1911.219971,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
221,True,True,0.000000,1751.569946,500.000000,0.000000,1920.029907,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
222,True,True,0.000000,1767.640015,500.000000,0.000000,1928.839966,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
223,True,True,0.000000,1783.789917,500.000000,0.000000,1937.649902,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
224,True,True,0.000000,1800.010010,500.000000,0.000000,1946.459961,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
225,True,True,0.000000,1816.299927,500.000000,0.000000,1955.269897,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
226,True,True,0.000000,1832.669922,500.000000,0.000000,1964.079956,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
227,True,True,0.000000,1849.109985,500.000000,0.000000,1972.890015,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
228,True,True,0.000000,1865.619995,500.000000,0.000000,1981.699951,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
229,True,True,0.000000,1882.209961,500.000000,0.000000,1990.510010,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
230,True,True,0.000000,1898.869995,500.000000,0.000000,1999.319946,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
231,True,True,0.000000,1915.599976,500.000000,0.000000,2008.130005,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
232,True,True,0.000000,1932.409912,500.000000,0.000000,2016.939941,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
233,True,True,0.000000,1949.289917,500.000000,0.000000,2025.750000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
234,True,True,0.000000,1966.239990,500.000000,0.000000,2034.559937,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
235,True,True,0.000000,1983.269897,500.000000,0.000000,2043.369995,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
236,True,True,0.000000,2000.369995,500.000000,0.000000,2052.179932,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
237,True,True,0.000000,2017.549927,500.000000,0.000000,2060.989990,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
238,True,True,0.000000,2034.799927,500.000000,0.000000,2069.800049,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
239,True,True,0.000000,2052.119873,500.000000,0.000000,2078.609863,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
240,True,True,0.000000,2069.520020,500.000000,0.000000,2087.419922,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
241,True,True,0.000000,2086.989990,500.000000,0.000000,2096.229980,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
242,True,True,0.000000,2104.530029,500.000000,0.000000,2105.040039,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
243,True,True,0.000000,2122.149902,500.000000,0.000000,2113.849854,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
244,True,True,0.000000,2139.839844,500.000000,0.000000,2122.659912,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
245,True,True,0.000000,2157.599854,500.000000,0.000000,2131.469971,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
246,True,True,0.000000,2175.439941,500.000000,0.000000,2140.280029,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
247,True,True,0.000000,2193.349854,500.000000,0.000000,2149.089844,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
248,True,True,0.000000,2211.329834,500.000000,0.000000,2157.899902,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
249,True,True,0.000000,2229.389893,500.000000,0.000000,2166.709961,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
250,True,True,0.000000,2247.520020,500.000000,0.000000,2175.520020,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
251,True,True,0.000000,2265.719971,500.000000,0.000000,2184.329834,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
252,True,True,0.000000,2284.000000,500.000000,0.000000,2193.139893,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
253,True,True,0.000000,2302.349854,500.000000,0.000000,2201.949951,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
254,True,True,0.000000,2320.770020,500.000000,0.000000,2210.760010,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
255,True,True,0.000000,2339.270020,500.000000,0.000000,2219.570068,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
256,True,True,0.000000,2357.839844,500.000000,0.000000,2228.379883,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
257,True,True,0.000000,2376.479980,500.000000,0.000000,2237.189941,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
258,True,True,0.000000,2395.199951,500.000000,0.000000,2246.000000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
259,True,True,0.000000,2413.989990,500.000000,0.000000,2254.810059,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
260,True,True,0.000000,2432.849854,500.000000,0.000000,2263.619873,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
261,True,True,0.000000,2451.790039,500.000000,0.000000,2272.429932,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
262,True,True,0.000000,2470.800049,500.000000,0.000000,2281.239990,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
263,True,True,0.000000,2489.879883,500.000000,0.000000,2290.050049,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
264,True,True,0.000000,2509.040039,500.000000,0.000000,2298.859863,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
265,True,True,0.000000,2528.270020,500.000000,0.000000,2299.989990,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
266,True,True,0.000000,2547.510010,500.000000,0.000000,2300.000000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
267,True,True,0.000000,2566.750000,500.000000,0.000000,2300.000000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
268,True,True,0.000000,2585.989990,500.000000,0.000000,2300.000000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
269,True,True,0.000000,2605.229980,500.000000,0.000000,2300.000000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
270,True,True,0.000000,2624.469971,500.000000,0.000000,2300.000000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
271,True,True,0.000000,2643.709961,500.000000,0.000000,2300.000000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
272,True,True,0.000000,2662.949951,500.000000,0.000000,2300.000000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
273,True,True,0.000000,2682.189941,500.000000,0.000000,2300.000000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
274,True,True,0.000000,2701.429932,500.000000,0.000000,2300.000000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
275,True,True,0.000000,2720.669922,500.000000,0.000000,2300.000000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
276,True,True,0.000000,2739.909912,500.000000,0.000000,2300.000000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
277,True,True,0.000000,2759.149902,500.000000,0.000000,2300.000000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
278,True,True,0.000000,2778.389893,500.000000,0.000000,2300.000000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
279,True,True,0.000000,2797.629883,500.000000,0.000000,2300.000000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
280,True,True,0.000000,2816.869873,500.000000,0.000000,2300.000000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
281,True,True,0.000000,2836.109863,500.000000,0.000000,2300.000000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
282,True,True,0.000000,2855.349854,500.000000,0.000000,2300.000000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
283,True,True,0.000000,2874.589844,500.000000,0.000000,2300.000000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
284,True,True,0.000000,2893.829834,500.000000,0.000000,2300.000000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
285,True,True,0.000000,2913.069824,500.000000,0.000000,2300.000000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
286,True,True,0.000000,2932.309814,500.000000,0.000000,2300.000000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
287,True,True,0.000000,2951.550049,500.000000,0.000000,2300.000000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
288,True,True,0.000000,2970.790039,500.000000,0.000000,2300.000000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
289,True,True,0.000000,2990.030029,500.000000,0.000000,2300.000000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
290,True,True,0.000000,3009.270020,500.000000,0.000000,2300.000000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
291,True,True,0.000000,3028.510010,500.000000,0.000000,2300.000000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
292,True,True,0.000000,3047.750000,500.000000,0.000000,2300.000000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
293,True,True,0.000000,3066.989990,500.000000,0.000000,2300.000000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
294,True,True,0.000000,3086.229980,500.000000,0.000000,2300.000000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
295,True,True,0.000000,3105.469971,500.000000,0.000000,2300.000000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
296,True,True,0.000000,3124.709961,500.000000,0.000000,2300.000000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
297,True,True,0.000000,3143.949951,500.000000,0.000000,2300.000000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
298,True,True,0.000000,3163.189941,500.000000,0.000000,2300.000000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
299,True,True,0.000000,3182.429932,500.000000,0.000000,2300.000000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
300,True,True,0.000000,3201.669922,500.000000,0.000000,2300.000000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
301,True,True,0.000000,3220.909912,500.000000,0.000000,2300.000000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
302,True,True,0.000000,3240.149902,500.000000,0.000000,2300.000000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
